xml-file	xml-ID	Settore	Lettera	N. articolo per app.	titolo art. integrale	Etimo/etimi	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Titolo articolo	Note
lei01	ya00208	Latinismi	A		acontias 'meteora caudata; serpente egizio'	acontias		meteora caudata; serpente egizio	I	3	1981	450	450	Pfister, Max							
lei01	ya00209	Latinismi	A		acopos 'che caccia la stanchezza; sorta di pietra preziosa; unguento lenitivo; sorta di erba'	acopos		che caccia la stanchezza; sorta di pietra preziosa; unguento lenitivo; sorta di erba	I	3	1981	450	451	Pfister, Max							
lei01	ya00210	Latinismi	A		acorna 'specie di cardo giallo'	acorna		specie di cardo giallo	I	3	1981	451	451	Pfister, Max							
lei01	ya00211	Latinismi	A		acorum 'calamo aromatico'	acorum		calamo aromatico	I	3	1981	451	452	Marinucci, Marcello							
lei01	ya00212	Latinismi	A		acquiescere 'trovar quiete; acconsentire'	acquiescere		trovar quiete; acconsentire	I	3	1981	452	453	Marinucci, Marcello							
lei01	ya00213	Latinismi	A		acquīrĕre 'acquistare'	acquīrĕre		acquistare	I	3	1981	453	454	Cornagliotti, Anna							
lei01	ya00214	Latinismi	A		acquīsītio 'acquisto, atto dell'acquistare'	acquīsītio		acquisto, atto dell'acquistare	I	3	1981	454	455	Cornagliotti, Anna							
lei01	ya00215	Latinismi	A		acquīsītīvus 'atto ad acquisire'	acquīsītīvus		atto ad acquisire	I	3	1981	455	455	Cornagliotti, Anna							
lei01	ya00216	Latinismi	A		*acquīstare 'acquistare'	*acquīstare		acquistare	I	3	1981	455	463	Cornagliotti, Anna	Pfister, Max						
lei01	ya00217	Latinismi	A		acredo 'sapore acuto e piccante'	acredo		sapore acuto e piccante	I	3	1981	463	463	Pfister, Max							
lei01	ya00218	Latinismi	A		acredula 'piccola civetta o grillo'	acredula		piccola civetta o grillo	I	3	1981	463	463	Pfister, Max							
lei01	ya00219	Latinismi	A		*acrĭdiare 'divenir agro, stimolare'	*acrĭdiare		divenir agro, stimolare	I	3	1981	463	464	Pfister, Max							
lei01	ya00220	Latinismi	A		acrifolium 'agrifoglio (Ilex aquifolium L.)'	acrifolium		agrifoglio (Ilex aquifolium L.)	I	3	1981	464	466	Crevatin, Franco	Pfister, Max						
lei01	ya00221	Latinismi	A		acrimonia 'acredine'	acrimonia		acredine	I	3	1981	466	468	Tancke, Gunnar							
lei01	ya00222	Latinismi	A		*acrispinum 'crespino, berberi (Berberis vulgaris L.)'	*acrispinum		crespino, berberi (Berberis vulgaris L.)	I	3	1981	468	472	Pfister, Max	Zamboni, Alberto						
lei01	ya00223	Latinismi	A		acroama 'trattenimento, concerto o lettura da tavola'	acroama		trattenimento, concerto o lettura da tavola	I	3	1981	472	472	Pfister, Max							
lei01	ya00224	Latinismi	A		acroamaticus 'destinato agli uditori'	acroamaticus		destinato agli uditori	I	3	1981	472	473	Pfister, Max							
lei01	ya00225	Latinismi	A		acrotērium 'sommità di un edificio'	acrotērium		sommità di un edificio	I	3	1981	473	473	Pfister, Max							
lei01	ya00226	Latinismi	A		actio 'azione'	actio		azione	I	3	1981	473	481	Holtus, Günther							
lei01	ya00227	Latinismi	A		actitare 'trattare (una causa)'	actitare		trattare (una causa)	I	3	1981	481	482	Holtus, Günther							
lei01	ya00228	Latinismi	A		*actitudo 'attitudine, atteggiamento'	*actitudo		attitudine, atteggiamento	I	3	1981	482	482	Holtus, Günther							
lei01	ya00229	Latinismi	A		activitas 'attività'	activitas		attività	I	3	1981	482	484	Holtus, Günther							
lei01	ya00230	Latinismi	A		activus 'attivo'	activus		attivo	I	3	1981	484	489	Holtus, Günther							
lei01	ya00231	Latinismi	A		actor 'attore, esecutore, avvocato'	actor		attore, esecutore, avvocato	I	3	1981	490	491	Holtus, Günther							
lei01	ya00232	Latinismi	A		actualis 'attuale, che è in atto'	actualis		attuale, che è in atto	I	3	1981	491	493	Holtus, Günther							
lei01	ya00233	Latinismi	A		actuare, 'attuare, mettere in atto'	actuare		attuare, mettere in atto	I	3	1981	494	495	Holtus, Günther							
lei01	ya00234	Latinismi	A		actuarius 'attuario'	actuarius		attuario	I	3	1981	495	496	Holtus, Günther							
lei01	ya00235	Latinismi	A		actuosus 'attuoso; attivo'	actuosus		attuoso; attivo	I	3	1981	496	496	Holtus, Günther							
lei01	ya00236	Latinismi	A		actus 'azione compiuta; atto; atto (drammatico)'	actus		azione compiuta; atto; atto (drammatico)	I	3	1981	497	505	Holtus, Günther							
lei01	ya00237	Latinismi	A		*acūcella 'piccolo ago'	*acūcella		piccolo ago	I	3	1981	505	509	Pfister, Max							
lei01	ya00238	Latinismi	A		acŭcŭla 'spillo'	acŭcŭla		spillo	I	3	1981	509	514	Pfister, Max							
lei01	ya00239	Latinismi	A		acūcŭla 'spillo'	acūcŭla		spillo	I	3	1981	514	536	Pfister, Max							
lei01	ya00240	Latinismi	A		acŭere 'acuire, affilare, rendere aguzzo'	acŭere		acuire, affilare, rendere aguzzo	I	3	1981	536	537	Pfister, Max							
lei01	ya00241	Latinismi	A		acŭla 'piccolo ago'	acŭla		piccolo ago	I	3	1981	537	537	Pfister, Max							
lei01	ya00242	Latinismi	A		aculeatus 'munito di pungiglione; pungente'	aculeatus		munito di pungiglione; pungente	I	3	1981	537	540	Pfister, Max							
lei01	ya00243	Latinismi	A		*acūleo 'pungolo'	*acūleo		pungolo	I	3	1981	540	541	Pfister, Max							
lei01	ya00244	Latinismi	A		acūleus 'pungiglione, spina della pianta'	acūleus		pungiglione, spina della pianta	I	3	1981	541	555	Pfister, Max							
lei01	ya00245	Latinismi	A		acumen 'punta'	acumen		punta	I	3	1981	555	556	Tancke, Gunnar							
lei01	ya00246	Latinismi	A		acuminare 'rendere acuto, aguzzare'	acuminare		rendere acuto, aguzzare	I	3	1981	556	556	Tancke, Gunnar							
lei01	ya00247	Latinismi	A		acupenser 'specie di storione (Acipenser huso L.)'	acupenser		specie di storione (Acipenser huso L.)	I	3	1981	556	558	Crevatin, Franco	Kramer, Johannes						
lei01	ya00248	Latinismi	A		acus 'ago'	acus		ago	I	3	1981	558	572	Pfister, Max							
lei01	ya00249	Latinismi	A		acus 'pesce (Esox belone L.)'	acus		pesce (Esox belone L.)	I	3	1981	572	574	Pfister, Max							
lei01	ya00250	Latinismi	A		acutare 'aguzzare, affilare'	acutare		aguzzare, affilare	I	3	1981	575	576	Cornagliotti, Anna							
lei01	ya00251	Latinismi	A		*acutiare 'rendere acuto'	*acutiare		rendere acuto	I	3/4	1981	576	585	Pfister, Max							
lei01	ya00252	Latinismi	A		acūtŭlus 'alquanto acuto'	acūtŭlus		alquanto acuto	I	4	1981	585	585	Cornagliotti, Anna							
lei01	ya00253	Latinismi	A		acutus 'acuto, appuntito'	acutus		acuto, appuntito	I	4	1981	585	592	Cornagliotti, Anna	Pfister, Max						
lei01	ya00254	Latinismi	A		acyrologia 'improprietà d'espressione'	acyrologia		improprietà d'espressione	I	4	1981	592	592	Pfister, Max							
lei01	ya00255	Latinismi	A		ad 'a, verso, presso'	ad		a, verso, presso	I	4	1981	593	600	Pfister, Max							
lei01	ya00256	Latinismi	A		adaequare 'uguagliare, pareggiare'	adaequare		uguagliare, pareggiare	I	4	1981	601	604	Cornagliotti, Anna	Pfister, Max						
lei01	ya00257	Latinismi	A		adagium 'proverbio'	adagium		proverbio	I	4	1981	604	604	Holtus, Günther							
lei01	ya00258	Latinismi	A		Ādām 'nome del primo uomo'	Ādām		nome del primo uomo	I	4	1981	604	607	Cortelazzo, Michele A.							
lei01	ya00259	Latinismi	A		adamantinus 'adamantino'	adamantinus		adamantino	I	4	1981	607	608	Holtus, Günther							
lei01	ya00260	Latinismi	A		adamantis 'adamàntida'	adamantis		adamàntida	I	4	1981	608	608	Holtus, Günther							
lei01	ya00261	Latinismi	A		adamās 'metallo duro; diamante'	adamās		metallo duro; diamante	I	4	1981	608	610	Crevatin, Franco	Holtus, Günther						
lei01	ya00262	Latinismi	A		adaptare 'rendere adatto'	adaptare		rendere adatto	I	4	1981	610	613	Cortelazzo, Michele A.							
lei01	ya00263	Latinismi	A		adaptus 'utile'	adaptus		utile	I	4	1981	613	615	Cortelazzo, Michele A.	Pfister, Max						
lei01	ya00264	Latinismi	A		adaquare 'annaffiare, abbeverare'	adaquare		annaffiare, abbeverare	I	4	1981	615	622	Crevatin, Franco							
lei01	ya00265	Latinismi	A		addensare 'farsi denso; acconciare'	addensare		farsi denso; acconciare	I	4	1981	622	624	Pfister, Max							
lei01	ya00266	Latinismi	A		addere 'aggiungere'	addere		aggiungere	I	4	1981	624	625	Holtus, Günther	Pfister, Max						
lei01	ya00267	Latinismi	A		addīcere 'assegnare'	addīcere		assegnare	I	4	1981	625	626	Holtus, Günther							
lei01	ya00268	Latinismi	A		addīscere 'imparare'	addīscere		imparare	I	4	1981	627	627	Holtus, Günther							
lei01	ya00269	Latinismi	A		additāmentum 'aggiunta'	additāmentum		aggiunta	I	4	1981	627	627	Holtus, Günther							
lei01	ya00270	Latinismi	A		additio 'aggiunta, addizione'	additio		aggiunta, addizione	I	4	1981	627	629	Holtus, Günther							
lei01	ya00271	Latinismi	A		additīvus 'additivo'	additīvus		additivo	I	4	1981	629	629	Holtus, Günther							
lei01	ya00272	Latinismi	A		*addonare 'darsi'	*addonare		darsi	I	4	1981	629	632	Holtus, Günther	Pfister, Max						
lei01	ya00273	Latinismi	A		addormire 'addormentare'	addormire		addormentare	I	4	1981	632	639	Cornagliotti, Anna	Pfister, Max						
lei01	ya00274	Latinismi	A		addormīscere 'addormentare'	addormīscere		addormentare	I	4	1981	639	640	Cornagliotti, Anna							
lei01	ya00275	Latinismi	A		adducere 'addurre'	adducere		addurre	I	4	1981	640	643	Pfister, Max							
lei01	ya00276	Latinismi	A		adductio 'spasmo'	adductio		spasmo	I	4	1981	643	643	Pfister, Max							
lei01	ya00277	Latinismi	A		adeps 'àdipe, grasso'	adeps		àdipe, grasso	I	4	1981	643	644	Pfister, Max							
lei01	ya00278	Latinismi	A		adeptus 'ottenuto'	adeptus		ottenuto	I	4	1981	644	645	Holtus, Günther							
lei01	ya00279	Latinismi	A		*adērigere 'sollevare, innalzare'	*adērigere		sollevare, innalzare	I	4	1981	645	646	Holtus, Günther							
lei01	ya00280	Latinismi	A		adescare 'attirare con l'esca; dare nutrimento'	adescare		attirare con l'esca; dare nutrimento	I	4	1981	646	648	Holtus, Günther	Pfister, Max						
lei01	ya00281	Latinismi	A		adhaerēre 'aderire'	adhaerēre		aderire	I	4	1981	648	652	Crevatin, Franco							
lei01	ya00282	Latinismi	A		adhaesio 'adesione'	adhaesio		adesione	I	4	1981	652	652	Crevatin, Franco							
lei01	ya00283	Latinismi	A		adhibēre 'adoperare, mostrare'	adhibēre		adoperare, mostrare	I	4	1981	653	653	Pfister, Max							
lei01	ya00284	Latinismi	A		adiacens 'adiacente, contiguo'	adiacens		adiacente, contiguo	I	4	1981	653	676	Pfister, Max							
lei01	ya00285	Latinismi	A		adiacentia 'dintorni'	adiacentia		dintorni	I	4	1981	676	677	Pfister, Max							
lei01	ya00286	Latinismi	A		adiacēre 'giacere accanto'	adiacēre		giacere accanto	I	4	1981	677	677	Pfister, Max							
lei01	ya00287	Latinismi	A		adiantum 'capelvenere (Adianthum capillus Veneris L.)'	adiantum		capelvenere (Adianthum capillus Veneris L.)	I	4	1981	678	678	Holtus, Günther							
lei01	ya00288	Latinismi	A		*adiectare 'aggiungere'	*adiectare		aggiungere	I	4	1981	678	679	Holtus, Günther	Pfister, Max						
lei01	ya00289	Latinismi	A		adiectio 'aggiunta'	adiectio		aggiunta	I	4	1981	679	679	Holtus, Günther							
lei01	ya00290	Latinismi	A		adiectivum 'aggettivo'	adiectivum		aggettivo	I	4	1981	679	680	Holtus, Günther							
lei01	ya00291	Latinismi	A		adiectivus agg. 'che s'aggiunge'	adiectivus	agg. 	che s'aggiunge	I	4	1981	680	681	Holtus, Günther							
lei01	ya00292	Latinismi	A		adiectum 'aggiunta; aggetto'	adiectum		aggiunta; aggetto	I	4	1981	681	682	Holtus, Günther							
lei01	ya00293	Latinismi	A		adiectus 'aggiunto'	adiectus		aggiunto	I	4	1981	682	682	Holtus, Günther							
lei01	ya00294	Latinismi	A		adimplēre 'compiere; riempire'	adimplēre		compiere; riempire	I	4	1981	682	686	Holtus, Günther	Pfister, Max						
lei01	ya00295	Latinismi	A		*adimpletare 'compiere'	*adimpletare		compiere	I	4	1981	686	687	Holtus, Günther	Pfister, Max						
lei01	ya00295_2	Latinismi	A		ad ipsum (tempus), ad ipsam (horam) 'ora, subito'	ad ipsum, ad ipsum tempus, ad ipsam, ad ipsam horam		ora, subito	I	4	1981	687	693	Pfister, Max							
lei01	ya00296	Latinismi	A		*adirare 'adirare'	*adirare		adirare	I	4	1981	693	696	Cornagliotti, Anna	Pfister, Max						
lei01	ya00297	Latinismi	A		adire 'adire'	adire		adire	I	4	1981	696	697	Holtus, Günther							
lei01	ya00298	Latinismi	A		aditio 'adizione'	aditio		adizione	I	4	1981	697	697	Holtus, Günther							
		Latinismi	A		*aditulus 'àdito'	*aditulus		àdito	III - 2	32	1991	2773	2773	Pfister, Max							
lei01	ya00299	Latinismi	A		aditus 'àdito'	aditus		àdito	I	4	1981	697	698	Holtus, Günther							
lei01	ya00300	Latinismi	A		adiudicare 'aggiudicare'	adiudicare		aggiudicare	I	4	1981	698	699	Holtus, Günther							
lei01	ya00301	Latinismi	A		adiudicatio 'aggiudicazione'	adiudicatio		aggiudicazione	I	4	1981	699	699	Holtus, Günther							
lei01	ya00302	Latinismi	A		adiunctio 'aggiunzione'	adiunctio		aggiunzione	I	4	1981	699	700	Holtus, Günther							
lei01	ya00303	Latinismi	A		adiunctivus 'che si aggiunge, che può essere aggiunto'	adiunctivus		che si aggiunge, che può essere aggiunto	I	4	1981	700	700	Holtus, Günther							
lei01	ya00304	Latinismi	A		adiunctus 'aggiunto'	adiunctus		aggiunto	I	4	1981	700	706	Holtus, Günther							
lei01	ya00305	Latinismi	A		adiungere 'aggiungere, unire'	adiungere		aggiungere, unire	I	4	1981	706	714	Holtus, Günther							
lei01	ya00306	Latinismi	A		adiurare 'giurare, scongiurare'	adiurare		giurare, scongiurare	I	4	1981	714	714	Holtus, Günther							
lei01	ya00307	Latinismi	A		adiuratio 'lo scongiurare'	adiuratio		lo scongiurare	I	4	1981	714	714	Holtus, Günther							
lei01	ya00308	Latinismi	A		adiutare 'appoggiare, aiutare'	adiutare		appoggiare, aiutare	I	4	1981	715	734	Cornagliotti, Anna	Pfister, Max						
lei01	ya00309	Latinismi	A		adiutor 'adiutore'	adiutor		adiutore	I	4	1981	734	734	Cornagliotti, Anna							
lei01	ya00310	Latinismi	A		adiutorium 'aiuto, soccorso'	adiutorium		aiuto, soccorso	I	4	1981	734	738	Cornagliotti, Anna	Pfister, Max						
lei01	ya00311	Latinismi	A		adiuvare 'aiutare'	adiuvare		aiutare	I	4	1981	738	739	Cornagliotti, Anna							
		Latinismi	A		adiuvare 'aiutare'*	adiuvare		aiutare*	III - 2	32	1992	2773	2774	Pfister, Max							
lei01	ya00312	Latinismi	A		admĭnĭcŭlare 'sostenere, appoggiare'	admĭnĭcŭlare		sostenere, appoggiare	I	4	1981	739	740	Pfister, Max							
lei01	ya00313	Latinismi	A		admĭnĭcŭlum 'sostegno, appoggio'	admĭnĭcŭlum		sostegno, appoggio	I	4	1981	740	741	Pfister, Max	Zamboni, Alberto						
lei01	ya00314	Latinismi	A		administrare 'assistere, somministrare; governare, amministrare'	administrare		assistere, somministrare; governare, amministrare	I	4	1981	741	744	Holtus, Günther	Zamboni, Alberto						
lei01	ya00315	Latinismi	A		administratio 'l'aver cura; l'amministrare'	administratio		l'aver cura; l'amministrare	I	4	1981	744	746	Holtus, Günther							
lei01	ya00316	Latinismi	A		administrator 'chi amministra'	administrator		chi amministra	I	4	1981	746	747	Holtus, Günther							
lei01	ya00317	Latinismi	A		admirabilis 'meraviglioso'	admirabilis		meraviglioso	I	4	1981	747	748	Cornagliotti, Anna							
lei01	ya00318	Latinismi	A		admirandus 'degno di ammirazione, meraviglioso'	admirandus		degno di ammirazione, meraviglioso	I	4	1981	748	749	Cornagliotti, Anna							
lei01	ya00319	Latinismi	A		admirari 'ammirare'	admirari		ammirare	I	4	1981	749	750	Cornagliotti, Anna							
lei01	ya00320	Latinismi	A		admiratio 'atto dell'ammirare con rispetto; meraviglia, stupore'	admiratio		atto dell'ammirare con rispetto; meraviglia, stupore	I	4	1981	750	751	Cornagliotti, Anna							
lei01	ya00321	Latinismi	A		admirativus 'che suscita l'ammirazione'	admirativus		che suscita l'ammirazione	I	4	1981	752	752	Cornagliotti, Anna							
lei01	ya00322	Latinismi	A		admirator 'ammiratore'	admirator		ammiratore	I	4	1981	752	753	Cornagliotti, Anna							
lei01	ya00323	Latinismi	A		admissarius 'stallone'	admissarius		stallone	I	4	1981	753	753	Coluccia, Rosario							
lei01	ya00324	Latinismi	A		admissio 'ammissione, autorizzazione, concessione; àdito, udienza'	admissio		ammissione, autorizzazione, concessione; àdito, udienza	I	4	1981	753	754	Coluccia, Rosario							
lei01	ya00325	Latinismi	A		admissura 'accoppiamento degli animali permesso e stimolato dall'allevatore'	admissura		accoppiamento degli animali permesso e stimolato dall'allevatore	I	4	1981	754	754	Coluccia, Rosario							
lei01	ya00326	Latinismi	A		admittere 'mandare innanzi, spingere; lasciar entrare, ammettere'	admittere		mandare innanzi, spingere; lasciar entrare, ammettere	I	4	1981	754	757	Coluccia, Rosario							
lei01	ya00327	Latinismi	A		admonere 'ricordare; ammonire'	admonere		ricordare; ammonire	I	4	1981	757	759	Coluccia, Rosario	Pfister, Max						
lei01	ya00328	Latinismi	A		*admonestare 'ammonire, esortare'	*admonestare		ammonire, esortare	I	4	1981	759	760	Coluccia, Rosario	Pfister, Max						
lei01	ya00329	Latinismi	A		admonitare 'ricordare'	admonitare		ricordare	I	4	1981	760	760	Pfister, Max							
lei01	ya00330	Latinismi	A		admonitio 'ammonizione'	admonitio		ammonizione	I	4	1981	761	762	Coluccia, Rosario							
lei01	ya00331	Latinismi	A		admonitor 'ammonitore'	admonitor		ammonitore	I	4	1981	762	762	Coluccia, Rosario							
lei01	ya00332	Latinismi	A		*admortare 'uccidere, soffocare'	*admortare		uccidere, soffocare	I	4	1981	762	765	Pfister, Max							
lei01	ya00333	Latinismi	A		*admortiare 'spegnere'	*admortiare		spegnere	I	4	1981	765	767	Pfister, Max							
lei01	ya00334	Latinismi	A		*admortire 'uccidere, annientare'	*admortire		uccidere, annientare	I	4	1981	768	771	Pfister, Max							
lei01	ya00335	Latinismi	A		*adoccāre 'coprire con terra, erpicare'	*adoccāre		coprire con terra, erpicare	I	4/5	1981/1982	771	771	Pfister, Max							
lei01	ya00336	Latinismi	A		*adoculāre 'guardare attentamente'	*adoculāre		guardare attentamente	I	5	1982	771	774	Marinucci, Marcello	Pfister, Max						
lei01	ya00337	Latinismi	A		*adoleāre 'ungere con olio'	*adoleāre		ungere con olio	I	5	1982	774	775	Pfister, Max							
lei01	ya00338	Latinismi	A		adolēscēns 'adolescente, giovane'	adolēscēns		adolescente, giovane	I	5	1982	776	776	Marinucci, Marcello							
lei01	ya00339	Latinismi	A		adolēscere 'crescere'	adolēscere		crescere	I	5	1982	776	776	Marinucci, Marcello							
lei01	ya00340	Latinismi	A		adolēscere 'bruciare'	adolēscere		bruciare	I	5	1982	776	776	Marinucci, Marcello							
lei01	ya00341	Latinismi	A		Adōnis 'giovane mitologico di vistosa bellezza'	Adōnis		giovane mitologico di vistosa bellezza	I	5	1982	777	778	Kramer, Johannes							
lei01	ya00342	Latinismi	A		adōnīus 'adonio'	adōnīus		adonio	I	5	1982	778	778	Kramer, Johannes							
lei01	ya00343	Latinismi	A		adoperāre 'adoperare'	adoperāre		adoperare	I	5	1982	779	787	Holtus, Günther	Pfister, Max						
lei01	ya00344	Latinismi	A		adoptāre 'riconoscere come proprio il figlio di altri'	adoptāre		riconoscere come proprio il figlio di altri	I	5	1982	787	788	Marinucci, Marcello							
lei01	ya00345	Latinismi	A		adoptio 'atto dell'adottare'	adoptio		atto dell'adottare	I	5	1982	788	789	Marinucci, Marcello							
lei01	ya00346	Latinismi	A		adoptīvus 'che è stato adottato'	adoptīvus		che è stato adottato	I	5	1982	789	789	Marinucci, Marcello							
lei01	ya00347	Latinismi	A		adōrābilis 'degno di adorazione'	adōrābilis		degno di adorazione	I	5	1982	789	790	Holtus, Günther							
lei01	ya00348	Latinismi	A		adōrandus 'adorabile'	adōrandus		adorabile	I	5	1982	790	790	Holtus, Günther							
lei01	ya00349	Latinismi	A		adōrans 'chi o che adora'	adōrans		chi o che adora	I	5	1982	790	790	Holtus, Günther							
